round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
13,498,2026-09-15T14:12:05.741224+00:00,television character three marriages one surviving child,"[""television"",""character"",""three"",""marriages"",""one"",""surviving"",""child""]","""television"" OR ""character"" OR ""three"" OR ""marriages"" OR ""one"" OR ""surviving"" OR ""child""",5,038c086a93730805a453078e32c47cf94c41ec14688334acf727050e3881f995,1795efd4aed2c4ae5a17ae03093aa2d8254c3255eae966ae3e2c7ec640f6e6d3,False,"[""d1"",""d199"",""d200"",""d201"",""d202""]","[""60248"",""91648"",""45828"",""54031"",""37367""]","[{""docid"":""60248"",""score"":14.102974077491046,""snippet"":"" ... Julie Rand Chandler (half)\n\nErica Kane is a fictional character from the American ABC Daytime soap opera All My Children. The character was portrayed by actress Susan Lucci from her debut on January 16, 1970, until the last broadcast television episode on September 23, 2011. Erica is 15 ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""91648"",""score"":13.873462618493468,""snippet"":"" ... Katie becomes pregnant just before Johnny dies and survives on her own until she agrees to marry Sergeant Michael McShane, a pipe-smoking local policeman-turned-politician.\n\nSissy Rommely is Katie's oldest sister and one of Francie's three aunts. Because of her parents' immigration and lack ... "",""title"":""https://en.wikipedia.org/wiki/A_Tree_Grows_in_Brooklyn_(novel)""},{""docid"":""45828"",""score"":13.801972496793391,""snippet"":"" ... Granada Television\nchannel: ITV\nfirst_aired: 7 April 2002\nlast_aired: 25 May 2003\n\nThe Forsyte Saga is a British drama television serial that chronicles the lives of three generations of an upper-middle-class family from the 1870s to the 1920s. The serial was based on the ... "",""title"":""https://en.wikipedia.org/wiki/The_Forsyte_Saga_(2002_TV_series)""},{""docid"":""54031"",""score"":13.618902172700263,""snippet"":"" ... Simultaneously, numerous agencies in Britain and in America targeted various other aspects of child welfare, from educating parents (particularly women) on hygiene and child-rearing, to raising the age for compulsory schooling, instituting school nutrition programs, and recognizing child rights.\n\nThe Useless Child\n\nFalling infant mortality rates during ... "",""title"":""https://www.representingchildhood.pitt.edu/twentycent_child.htm""},{""docid"":""37367"",""score"":13.603163521633657,""snippet"":"" ... Havoc appeared occasionally on such successful television series as The Untouchables; Murder, She Wrote; McMillan & Wife; The Paper Chase; and The Outer Limits, as well as an arc on the popular soap opera General Hospital.\n\nPersonal life\n\nHavoc was married three times. Her first marriage, at age 16 ... "",""title"":""https://en.wikipedia.org/wiki/June_Havoc""}]"
13,505,2026-09-15T14:12:06.806821+00:00,TV show character widowed remarried children died one survives,"[""tv"",""show"",""character"",""widowed"",""remarried"",""children"",""died"",""one"",""survives""]","""tv"" OR ""show"" OR ""character"" OR ""widowed"" OR ""remarried"" OR ""children"" OR ""died"" OR ""one"" OR ""survives""",5,9a86f2bacbe18a10fdcba13f788f032213ef4793029414a00dda4c0d71083deb,40a975319131af3e2d6bb541b58e101a04ef66d78b0f9fb76ff1eceec0717389,False,"[""d203"",""d204"",""d205"",""d206"",""d207""]","[""31217"",""64176"",""58261"",""22112"",""10418""]","[{""docid"":""31217"",""score"":22.090321004629825,""snippet"":"" ... to their two children, to a widower who has to balance his work with being a single dad, to a remarried man and adoptive father to his new wife's little girl. Throughout it all, Danny manages to balance his life as an entertainer on the road with ... "",""title"":""https://www.goldderby.com/gallery/best-tv-fathers-greatest-dads-ranked/""},{""docid"":""64176"",""score"":22.019865437391957,""snippet"":"" ... The data are based on linkages between the Utah Population Database and Medicare claims that hold medical diagnoses data. We show that offspring whose parents died when they were children, but especially when they were adolescents/young adults, have modest but significant mortality risks after age 65. What ... "",""title"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC4087105/""},{""docid"":""58261"",""score"":21.610969106563044,""snippet"":"" ... She witnesses the Duchess's wedding and delivers her children. She dies tragically by strangling following the murder of the Duchess and the youngest children. Her name plays on the Italian carriolo, meaning \""trundle-bed\"", where personal servants would have slept.\n*Julia – Castruchio's wife and the Cardinal ... "",""title"":""https://en.wikipedia.org/wiki/The_Duchess_of_Malfi""},{""docid"":""22112"",""score"":21.58191995660476,""snippet"":"" ... Thomas also died at a young age.\n\nLincoln's father Thomas later remarried the widow Sarah Bush Johnston, who had three children of her own.\n\nChester Arthur was the oldest son in his family\n\nChester Arthur's birth was the cause for great celebration on the part of ... "",""title"":""https://www.businessinsider.com/us-presidents-birth-order-2018-7""},{""docid"":""10418"",""score"":21.50594353184034,""snippet"":"" ... If a spouse died during 2024 and the surviving spouse did not remarry in 2024, or if a spouse died in 2025 before filing a 2024 tax return, the surviving spouse can file as married filing joint. A joint return needs to show the 2024 income of the ... "",""title"":""https://www.efile.com/qualifying-surviving-spouse/""}]"
13,514,2026-09-15T14:12:08.018651+00:00,real life couple play unrelated characters same TV show,"[""real"",""life"",""couple"",""play"",""unrelated"",""characters"",""same"",""tv"",""show""]","""real"" OR ""life"" OR ""couple"" OR ""play"" OR ""unrelated"" OR ""characters"" OR ""same"" OR ""tv"" OR ""show""",5,240ea0de2ffb3d810e08c61d39312b10ed8433c6ad16b550c0fafc4a44360fdc,7afc4fc6b60f2bd352b3832bbcc7828cca9d47d3cc14bbb6d1476e42eb59eb76,True,"[""d111"",""d17"",""d112"",""d20"",""d113""]","[""97706"",""62963"",""26699"",""32179"",""78415""]","[{""docid"":""97706"",""score"":14.568725564537589,""snippet"":"" ... interesting kids programming that was maybe a little more \""grown up.\"" Aaahh!!! Real Monsters didn't sugar coat its premise or characters, offering up a seriously odd and gross addition to the 90s animated TV show lineup—and it was positively delightful. You can't say the name ... "",""title"":""https://collider.com/best-90s-cartoons/""},{""docid"":""62963"",""score"":14.100874790272247,""snippet"":"" ... In the case of Jessica and Richard Harmon, though, the siblings actually play unrelated characters in the world of The 100.\n\nJessica plays Niylah, a character who shows up in the third season and has been with Clarke on a couple of different occasions. Richard played John Murphy ... "",""title"":""https://screenrant.com/cw-stars-family/""},{""docid"":""26699"",""score"":13.84518766504419,""snippet"":"" ... 2024-12-12\n---\nAnyone could be forgiven for struggling to remember which TV shows aired in 2024. Whereas 2023 gave audiences the final chapters of several beloved shows—Succession, Barry, Reservation Dogs—this year may have reminded them that Hollywood is still playing catch-up after the end ... "",""title"":""https://www.theatlantic.com/culture/archive/2024/12/best-tv-shows-2024-hacks-shogun-industry/680850/""},{""docid"":""32179"",""score"":13.794122736125368,""snippet"":"" ... It was adapted from the play of the same name from 1965, which also got a film in 1968 starring Jack Lemmon and Walter Matthau)\n\nAnswer: The Odd Couple - A real-life dog, who appeared in numerous films in the 1920's and 1930's, gave its name ... "",""title"":""https://www.watercoolertrivia.com/trivia-questions/classic-tv-trivia-questions""},{""docid"":""78415"",""score"":13.78140145270053,""snippet"":"" ... movie follows fading TV hero Rick Dalton (Leonardo DiCaprio) and his best friend/stunt double Cliff Booth (Brad Pitt) as they navigate the changing landscape of Hollywood while also living next door to Sharon Tate (Margot Robbie).\n\nOlyphant plays one of several real-life characters in Once Upon ... "",""title"":""https://screenrant.com/timothy-olyphant-best-movies-tv-shows/""}]"
13,515,2026-09-15T14:12:08.050533+00:00,real life siblings play unrelated characters same series,"[""real"",""life"",""siblings"",""play"",""unrelated"",""characters"",""same"",""series""]","""real"" OR ""life"" OR ""siblings"" OR ""play"" OR ""unrelated"" OR ""characters"" OR ""same"" OR ""series""",5,ab6d43fb0cfad5dfcbf72ca3feae5cc6445f008c890ccca7d9a4ec57dddc0412,8c87e84ae9d813ca82d0dd0cff8845547eea25d64e6f104ca0840fecca1f0bc9,False,"[""d208"",""d13"",""d209"",""d17"",""d80""]","[""62595"",""11078"",""15068"",""62963"",""87365""]","[{""docid"":""62595"",""score"":15.078283269833697,""snippet"":"" ... unrelated individuals? How do you approach developing familial relationships?\n\nPart of the reason I like to write from sibling perspectives is because I'm one of four kids. My brothers and sister and I were very close growing up. To a certain extent, when we wanted to play ... "",""title"":""https://www.publishersweekly.com/pw/by-topic/childrens/childrens-authors/article/79644-q-a-with-margaret-peterson-haddix.html""},{""docid"":""11078"",""score"":14.871661199804091,""snippet"":"" ... One could easily believe them to be related in real life (Herina could easily be taken for Brown's (nonexistent) son), but they're not.\n\n- Gotham Knights (2023): Fallon Smythe and Tyler DiChiara play the Row siblings. The two look similar enough, especially their large dark eyes and ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/SeparatedAtBirthCasting""},{""docid"":""15068"",""score"":14.812843477676786,""snippet"":"" ... A Psalm for the Wild-Built is listed as a \""Monk and Robot Book.\"" Is this the beginning of a new series? Will it be like The Wayfarers series, with tangentially related stories within the same universe? Or will we be reading more stories about Dex & Mosscap?\n\nUnlike ... "",""title"":""https://www.lapl.org/collections-resources/blogs/lapl/interview-author-becky-chambers""},{""docid"":""62963"",""score"":14.504878685842597,""snippet"":"" ... are siblings in real life are commonly cast to play siblings on television. After all, that's the best way to make it seem like the relationship is an authentic one. In the case of Jessica and Richard Harmon, though, the siblings actually play unrelated characters in the ... "",""title"":""https://screenrant.com/cw-stars-family/""},{""docid"":""87365"",""score"":14.428713775034048,""snippet"":"" ... From this we get two variables, correlated to queenship, but unrelated to the state of conflict in the kingdom: queenship is correlated by the previous monarch failing have a male as their firstborn child, or by that monarch having a female sibling.\n\nAlthough there were cases in which ... "",""title"":""https://priceonomics.com/monarchs-more-belligerent-queens-kings/""}]"
13,520,2026-09-15T14:12:08.897073+00:00,married couple actors play unrelated characters television,"[""married"",""couple"",""actors"",""play"",""unrelated"",""characters"",""television""]","""married"" OR ""couple"" OR ""actors"" OR ""play"" OR ""unrelated"" OR ""characters"" OR ""television""",5,d26bc9e7adaeac25f298d9320efe92f9a09890e85d90f1b602f39ccdf7c327b9,d325271949b024b5de25bc90eb38b838fd35112d6a47b89ed9707fbb6bdcc693,False,"[""d17"",""d210"",""d113"",""d20"",""d101""]","[""62963"",""63690"",""78415"",""32179"",""62928""]","[{""docid"":""62963"",""score"":20.632987933484777,""snippet"":"" ... Actors who are siblings in real life are commonly cast to play siblings on television. After all, that's the best way to make it seem like the relationship is an authentic one. In the case of Jessica and Richard Harmon, though, the siblings actually play unrelated characters ... "",""title"":""https://screenrant.com/cw-stars-family/""},{""docid"":""63690"",""score"":18.997051084913185,""snippet"":"" ... She played the role of \""Nibbles\"" on \""Married with Children\"" in 1992. Bryan Brown was born on the 23rd June, 1947 and he is an Australian actor who married actress Rachel Ward and starred in the movie \""The Thorn Birds\"" in 1983. Gordon Brown was born 20th February ... "",""title"":""https://www.funtrivia.com/quizzes/people/name_game/same_surname.html""},{""docid"":""78415"",""score"":18.119807966527745,""snippet"":"" ... While he has become best-known for playing Western characters, Olyphant's range is much more than that.\n\nWorking alongside acclaimed filmmakers like Quentin Tarantino and Steven Soderbergh, Olyphant continues to balance his leading man roles with his work as a character actor in some exciting projects. While ... "",""title"":""https://screenrant.com/timothy-olyphant-best-movies-tv-shows/""},{""docid"":""32179"",""score"":18.055225139589695,""snippet"":"" ... Keeshan played the title character, but other characters included Mr. Green Jeans, Mr. Moose, and the Dancing Bear.\n\nAnswer: Captain Kangaroo - What company employed actors like James Dean, Paul Newman, and Helen Hayes, as well as directors like Sidney Lumet and Robert Altman, on a classic \""Television Theatre ... "",""title"":""https://www.watercoolertrivia.com/trivia-questions/classic-tv-trivia-questions""},{""docid"":""62928"",""score"":17.775955168208412,""snippet"":"" ... After minor appearances in such television series as Danger Man and The Saint, Collins gave up on pursuing an acting career, although she did play briefly on the television series Minder in 1980.\n\nHer first book, The World Is Full of Married Men (1968), became a best-seller ... "",""title"":""https://en.wikipedia.org/wiki/Jackie_Collins""}]"
14,533,2026-09-15T14:12:16.169306+00:00,Grey's Anatomy character married three times children died,"[""grey"",""s"",""anatomy"",""character"",""married"",""three"",""times"",""children"",""died""]","""grey"" OR ""s"" OR ""anatomy"" OR ""character"" OR ""married"" OR ""three"" OR ""times"" OR ""children"" OR ""died""",5,3559dd1e56c98edc3d6def6940efe0a4b0e740b6038ca14ed78f244c17339719,86c625e024cca8e93c114d218469446f08ae31ce183d0a454e785c84d45f2455,False,"[""d91"",""d94"",""d92"",""d93"",""d165""]","[""99983"",""15009"",""77586"",""7460"",""35496""]","[{""docid"":""99983"",""score"":20.31466045802277,""snippet"":"" ... He later appeared in episodes of Friends (1994), Grey's Anatomy (2005) and Crazylove (2005).\n\nHe has been married three times (most recently to Angela Imperato since 2000) and has three children.\n\nValerie Landsburg as Doris Schwartz\n\nValerie Landsburg became a globally-recognized star playing Doris Schwartz in ... "",""title"":""https://www.yahoo.com/lifestyle/fame-tv-show-cast-see-151938446.html""},{""docid"":""15009"",""score"":19.50809878659553,""snippet"":"" ... Drama Series (Grey's Anatomy), Screen Actors Guild (2006)\n\n- Outstanding Performance by an Ensemble in a Drama Series (Grey's Anatomy), Screen Actors Guild (2007)\n\n- ACTRA Award of Excellence, ACTRA (2009)\n\n- Favorite TV Character We Miss Most (Dr. Christina Yang, Grey's Anatomy), People's Choice Awards (2015 ... "",""title"":""https://www.thecanadianencyclopedia.ca/en/article/sandra-oh""},{""docid"":""77586"",""score"":19.250968291820623,""snippet"":"" ... Grey's Anatomy\"". She has also lent her voice to several episodes of the popular Disney Channel series, \""Sofia The First.\""\n\nIn addition to acting, Smollett is an activist for HIV/AIDS causes and Time's Up. She also serves on the Board of Directors for the Children ... "",""title"":""https://www.imdb.com/date/10-01/births""},{""docid"":""7460"",""score"":18.556839526881785,""snippet"":"" ... Many other characters either left Grey Sloan Memorial Hospital (formerly Seattle Grace Hospital) or have been killed off but a few ended up in a Grey's Anatomy spin-off. There have been three Grey's Anatomy spin-off shows, which were met with mixed levels of success ... "",""title"":""https://screenrant.com/greys-anatomy-spinoff-shows-timeline-connections-explained/""},{""docid"":""35496"",""score"":18.422993665688722,""snippet"":"" ... Grey's Anatomy superbly portrays the effect of losing patients and the importance of attending to one's physical and mental health. Characters in Grey's Anatomy and The Resident lose loved ones to COVID-19; in the latter, this loss is also tainted with the suspicion of ... "",""title"":""https://jamanetwork.com/journals/jama/fullarticle/2787497""}]"
14,536,2026-09-15T14:12:17.326173+00:00,Grey's Anatomy real life couple siblings co-stars unrelated characters,"[""grey"",""s"",""anatomy"",""real"",""life"",""couple"",""siblings"",""co"",""stars"",""unrelated"",""characters""]","""grey"" OR ""s"" OR ""anatomy"" OR ""real"" OR ""life"" OR ""couple"" OR ""siblings"" OR ""co"" OR ""stars"" OR ""unrelated"" OR ""characters""",5,8b581c93e6e7b4e40382c0b2038f81d2b821a1a211a426faddab87a2bbae5805,2e1a7bc9ab75cbc42952fdab2c800cf1842d93d86b50bd61fe738ac15cc672a2,False,"[""d168"",""d169"",""d93"",""d170"",""d211""]","[""46"",""39235"",""7460"",""5959"",""22490""]","[{""docid"":""46"",""score"":27.86560998040018,""snippet"":"" ... Post NYPD Blue, it reenergized Milch's career, as he drew inspiration from real-life historical characters like lawman Seth Bullock (Timothy Olyphant), saloon keeper Al Swearengen (Ian McShane) and prospector George Hearst, who spoke in a quasi-Elizabethan rhythm, punctuated with profanity. To many fans' ire, HBO ... "",""title"":""https://deadline.com/2020/12/most-influential-tv-series-21st-century-so-far-deadline-list-1234662438/""},{""docid"":""39235"",""score"":27.501398725453278,""snippet"":"" ... An ensemble series, Grey's Anatomy also followed other surgical interns, residents, and attendings, including Sandra Oh's Dr. Christina Yang, Meredith's best friend, and Dr. Derek Shepherd (Patrick Dempsey), Meredith's love interest. Steamy and sentimental, Grey's also uses its enduring platform to tackle real ... "",""title"":""https://screenrant.com/most-influential-tv-shows-2000s/""},{""docid"":""7460"",""score"":24.40763162456318,""snippet"":"" ... They've even started spilling over into shows unrelated to the medical drama.\n\nGrey's Anatomy Is Teasing Meredith's Replacement (But It Doesn't Need One)\n\nWith Meredith Grey having left Grey's Anatomy, the series seems to be teasing a new main character to replace her ... "",""title"":""https://screenrant.com/greys-anatomy-spinoff-shows-timeline-connections-explained/""},{""docid"":""5959"",""score"":23.819764191399468,""snippet"":"" ... Pompeo serving as titular character Meredith Grey, who provides narration for a majority of the series' episodes.\n\nIn 2007, Rhimes created and produced the Grey's Anatomy spin-off series Private Practice, which debuted September 26, 2007, on ABC. The show chronicles the life of Dr. Addison Montgomery ... "",""title"":""https://en.wikipedia.org/wiki/Shonda_Rhimes""},{""docid"":""22490"",""score"":23.258926858165633,""snippet"":"" ... As long as I still get my degree, it's fine.'\""\n\nPresently, Michael is a part of the Bravo universe, as Andy Cohen announced in July 2023 that Michael works in production for The Real Housewives franchise, Summer House and Winter House.\n\nApril 2023: The couple co-host ... "",""title"":""https://www.goodhousekeeping.com/life/a26803015/kelly-ripa-kids-husband-mark-consuelos/""}]"
14,540,2026-09-15T14:12:18.326465+00:00,Grey's Anatomy cast real life relatives play unrelated characters,"[""grey"",""s"",""anatomy"",""cast"",""real"",""life"",""relatives"",""play"",""unrelated"",""characters""]","""grey"" OR ""s"" OR ""anatomy"" OR ""cast"" OR ""real"" OR ""life"" OR ""relatives"" OR ""play"" OR ""unrelated"" OR ""characters""",5,595dd9a3090e5f9c0d94722af51ba1999154e621cef6d1fb387b6c17adcb23af,7898bb98915dcb37f42fa60680976537bdbde93de8ba5b1b748976ff5a59a1d6,False,"[""d93"",""d169"",""d168"",""d212"",""d213""]","[""7460"",""39235"",""46"",""17348"",""81375""]","[{""docid"":""7460"",""score"":26.467977105648487,""snippet"":"" ... They've even started spilling over into shows unrelated to the medical drama.\n\nGrey's Anatomy Is Teasing Meredith's Replacement (But It Doesn't Need One)\n\nWith Meredith Grey having left Grey's Anatomy, the series seems to be teasing a new main character to replace her ... "",""title"":""https://screenrant.com/greys-anatomy-spinoff-shows-timeline-connections-explained/""},{""docid"":""39235"",""score"":24.191216602201752,""snippet"":"" ... An ensemble series, Grey's Anatomy also followed other surgical interns, residents, and attendings, including Sandra Oh's Dr. Christina Yang, Meredith's best friend, and Dr. Derek Shepherd (Patrick Dempsey), Meredith's love interest. Steamy and sentimental, Grey's also uses its enduring platform to tackle real ... "",""title"":""https://screenrant.com/most-influential-tv-shows-2000s/""},{""docid"":""46"",""score"":24.020116527937745,""snippet"":"" ... With Ellen Pompeo's Meredith Grey as the show's heart and moral compass, Grey's Anatomy successfully navigated the departures of several original cast members, including male lead Patrick Dempsey, while reinventing itself. Dempsey is back this season, helping Grey's to once again dominate the pop ... "",""title"":""https://deadline.com/2020/12/most-influential-tv-series-21st-century-so-far-deadline-list-1234662438/""},{""docid"":""17348"",""score"":23.09567011216314,""snippet"":"" ... broadcast for the actor best known as McDreamy on Grey's Anatomy. Although, it must be said, this does not sound very McDreamy at all.\n\n\""Memory of a Killer is a propulsive series with a noisy, unrelenting character hook that immediately grabbed our attention,\"" said Michael Thorn, president ... "",""title"":""https://www.imdb.com/title/tt3758542/news/""},{""docid"":""81375"",""score"":21.118409172643158,""snippet"":"" ... Grey's Anatomy\"" is the longest-running medical drama on television. Though it revolves around lead character Meredith Grey, the drama focuses on a group of interns who eventually become full-fledged ER doctors. While the show centers on doctors, one nurse, Bokhee, is actually a real-life ... "",""title"":""https://nursingeducation.org/blog/25-best-tv-shows/""}]"
14,546,2026-09-15T14:12:19.570924+00:00,This Is Us character married three times children died one survives,"[""this"",""is"",""us"",""character"",""married"",""three"",""times"",""children"",""died"",""one"",""survives""]","""this"" OR ""is"" OR ""us"" OR ""character"" OR ""married"" OR ""three"" OR ""times"" OR ""children"" OR ""died"" OR ""one"" OR ""survives""",5,b42b3432ca5bc12d5db2ac976f86730bdd142333d8dfcac4747e8048c731f157,95c702123067a9425c5681267e1e53a1be337462218afb3fd7acd1ab20bfa91a,True,"[""d152"",""d153"",""d154"",""d155"",""d106""]","[""43353"",""71307"",""39540"",""50562"",""53008""]","[{""docid"":""43353"",""score"":12.577779851893894,""snippet"":"" ... Divorced, beheaded, died;\n\nDivorced, beheaded, survived\n\nThis is respectively:\n\nKatherine of Aragon, Anne Boleyn, Jane Seymour\n\nAnne of Cleves, Katherine Howard, and Katherine Parr.\n\nHenry VIII's six wives\n\nKatherine of Aragon\n\n1485 - 1536\n\nMarried: 1509 - 1533 (Annulled)\n\nSurviving Children: Mary I\n\nHenry VIII's longest marriage was ... "",""title"":""https://www.rmg.co.uk/stories/royal-history/who-were-henry-viiis-wives""},{""docid"":""71307"",""score"":12.459126556582099,""snippet"":"" ... based on tabloid headlines, one of which is \""Every Man She Kisses Dies.\""\n\n- Joe Pickett: Every woman who gets involved with Nate Romanowski - the series' resident badass - meets an untimely end.\n\n- The Cat Who... Series: Supporting character Iris Cobb was married three times, and all three of her ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/CartwrightCurse""},{""docid"":""39540"",""score"":11.950981105169419,""snippet"":"" ... He is an interesting character as, unlike most men of his generation, he was not fooling around. He fell for Victoria but never looked at another woman.\""\n\nThe two went on to have nine children together, all of whom survived into adulthood. Most of her children married into ... "",""title"":""https://people.com/royals/queens-of-england-everything-to-know/""},{""docid"":""50562"",""score"":11.929936812979648,""snippet"":"" ... lose contact after Mariam is forced to marry Rasheed and move to Kabul. He dies of natural causes in 1989.\n*Jalil, a local businessman in Herat who has three wives and nine (later ten) legitimate children, in addition to Mariam. While doting on Mariam, Jalil's reluctance to ... "",""title"":""https://en.wikipedia.org/wiki/A_Thousand_Splendid_Suns""},{""docid"":""53008"",""score"":11.894078124471894,""snippet"":"" ... O'Rourke is survived by his wife, Tina, and their three children -- daughters Elizabeth and Olivia and son Clifford.\n\nIvan Reitman\n\nThe acclaimed director and producer, responsible for some of the most beloved comedies of all time, died in his sleep at his home in Montecito, California, on ... "",""title"":""https://www.etonline.com/gallery/stars-weve-lost-in-2022-177426""}]"
14,547,2026-09-15T14:12:19.601032+00:00,This Is Us cast real life couple siblings co-stars unrelated characters,"[""this"",""is"",""us"",""cast"",""real"",""life"",""couple"",""siblings"",""co"",""stars"",""unrelated"",""characters""]","""this"" OR ""is"" OR ""us"" OR ""cast"" OR ""real"" OR ""life"" OR ""couple"" OR ""siblings"" OR ""co"" OR ""stars"" OR ""unrelated"" OR ""characters""",5,12bb9aadd827dfb10f9557a2b4ce52778ff8e1640b532e48f49dc8bfb39b5e5c,88eed8a1071d1e58fbb92bed79ef0ebb9a80d8e6732b48b336b46a341592afed,False,"[""d17"",""d192"",""d16"",""d13"",""d54""]","[""62963"",""56024"",""14857"",""11078"",""88468""]","[{""docid"":""62963"",""score"":23.480530303933783,""snippet"":"" ... are siblings in real life are commonly cast to play siblings on television. After all, that's the best way to make it seem like the relationship is an authentic one. In the case of Jessica and Richard Harmon, though, the siblings actually play unrelated characters in the ... "",""title"":""https://screenrant.com/cw-stars-family/""},{""docid"":""56024"",""score"":20.981156678809523,""snippet"":"" ... She co-starred with singers Christina Aguilera and Cher in the movie-musical Burlesque which was released on Thanksgiving in 2010.\n\nBell has joined the cast of Scream 4, which is set to be released on April 15, 2011. She is also attached to the films Everbody Loves ... "",""title"":""https://unionfilms.org/films/people/kristen-bell.html""},{""docid"":""14857"",""score"":20.111480751360993,""snippet"":"" ... that spoke to the characters' real-life equivalents (Moesha wore Christian Louboutins a couple years before Carrie Bradshaw made the red soles famous), set the show in a historically upper-middle-class Black neighborhood in Los Angeles, and hired black musicians as guest stars. The role model helped ... "",""title"":""https://www.rd.com/list/teen-tv-shows/""},{""docid"":""11078"",""score"":20.00342605592653,""snippet"":"" ... It's hard to believe they are not related in real life.\n\n- \""Captain Spirit\"" is a fan-made adaptation of The Awesome Adventures of Captain Spirit, and it stars Shep Lowry and Ashton Johnson, who could easily pass as father and son in real life.\n\n- TL Sherred's ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/SeparatedAtBirthCasting""},{""docid"":""88468"",""score"":19.564682464080743,""snippet"":"" ... When a Real-Life Relative is recruited as a Time-Shifted Actor, to play a younger version of their older relative's character (parent-child relationships are the most common, but the trope also applies to nieces and nephews, or younger cousins and siblings).\n\n- All-Star Cast: A ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/CharactersAndCasting""}]"
14,550,2026-09-15T14:12:20.819649+00:00,This Is Us Kevin Kate Randall married children,"[""this"",""is"",""us"",""kevin"",""kate"",""randall"",""married"",""children""]","""this"" OR ""is"" OR ""us"" OR ""kevin"" OR ""kate"" OR ""randall"" OR ""married"" OR ""children""",5,92936d5a2412bd8babc98369eaa4e24e40e02a7897fa0eb4df7306b3391285da,07350e9de1707226648859124d2fe7fa9e8f1d0a107f93ea3dee858742f7f0f4,False,"[""d160"",""d161"",""d185"",""d214"",""d215""]","[""66026"",""61244"",""98017"",""43217"",""79036""]","[{""docid"":""66026"",""score"":22.586503413158475,""snippet"":"" ... This Is Us - Amazon Prime\n\nThis Is Us tells the heart-warming and emotional story of the Pearson triplets, Randall (Sterling K. Brown), Kate (Chrissy Metz) and Kevin (Justin Hartley), known as 'the big three', and their parents Jack (Milo Ventimiglia) and Rebecca (Mandy Moore).\n\nTaking place in ... "",""title"":""https://rts.org.uk/article/best-tv-shows-about-parenting""},{""docid"":""61244"",""score"":19.78262955693801,""snippet"":"" ... Today is just part one, of course, so hopefully that on-screen reunion is yet to come. I also really want to see Carrie/Will/Arianna with Kate as well and hope Kate gets a little moment of her own regarding John. I forget if I mentioned this ... "",""title"":""https://boards.soapoperanetwork.com/topic/60492-best-soap-of-each-decade/""},{""docid"":""98017"",""score"":19.10754320027572,""snippet"":"" ... Personal life\n\nOn 30 June 1991, McFarlane married his wife, Kate, with whom he has three children. He divides his time between homes in Lincoln and North London.\n\nMcFarlane is an avid supporter of Lincoln City F.C.\n\nIn June 2023, McFarlane announced that he had been diagnosed ... "",""title"":""https://en.wikipedia.org/wiki/Colin_McFarlane""},{""docid"":""43217"",""score"":19.106808170854194,""snippet"":"" ... Mark Duplass, Sarah Paulson\n\nCrazy, Stupid, Love. (2001)\n\nLong before Dan Fogelman was tugging on our heartstrings with This Is Us, he gave Hollywood a taste of what he could do with Crazy, Stupid, Love. The film stars Ryan Gosling as Jacob, a super-smooth chick magnet who ... "",""title"":""https://ew.com/movies/best-romantic-movies-netflix/?srsltid=AfmBOorWWTNWSVWQOmC1Pom3TWsMRNDmR6uK-3KLjCoqlq4CE4FnWO9H""},{""docid"":""79036"",""score"":18.15567232503616,""snippet"":"" ... Cox start to wear their wedding rings again, even though they are no longer married.\n\nJordan is sarcastic, vindictive, and cold; she blames this on her parents, but in Season 6, she admits to Elliot that her parents had been supportive and were not the cause of her ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Scrubs_characters""}]"
